Fehlende Stationen:
- DER:Station:60bf05aa97d5619616fe3ce4
- DER:Station:624197dc57b024837040cc94
- DER:Station:636387208516f17d224eb7f3
- DER:Station:64241934610cc1acc4ac3f1e
- DER:Station:64f07bfc86b1c8e5dfeed5f5
- DER:Station:654a422999b9d989b62a7f70

Detailierte Fehler:
Datei: car_24-06-21_15_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-09-29_09_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_09_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_09_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_09_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_10_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_10_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_10_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_10_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_11_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_11_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_11_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_11_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_12_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_12_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_12_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_12_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_13_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_13_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_13_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_13_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_14_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_14_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_14_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_14_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_15_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_15_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_15_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_15_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_16_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_16_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_16_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_16_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_17_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_17_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_17_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_17_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_18_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_18_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_18_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_18_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_19_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_19_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_19_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_19_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_20_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_20_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_20_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_20_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_21_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_21_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_21_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_21_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_22_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_22_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_22_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_22_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-29_23_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-29_23_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-29_23_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-29_23_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_00_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_00_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_00_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_00_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_01_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_01_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_01_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_01_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_02_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_02_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_02_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_02_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_03_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_03_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_03_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_03_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_04_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_04_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_04_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_04_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_05_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_05_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_05_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_05_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_06_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_06_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_06_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_06_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_07_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_07_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_07_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_07_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_08_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_08_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_08_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_08_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_09_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_09_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_09_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_09_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_10_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_10_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_10_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_10_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_11_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_11_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_11_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_11_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_12_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_12_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_12_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_12_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_13_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_13_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_13_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_13_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_14_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_14_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_14_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_14_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_15_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_15_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_15_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_15_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_16_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_16_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_16_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_16_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_17_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_17_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_17_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_17_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_18_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_18_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_18_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_18_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_19_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_19_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_19_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_19_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_20_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_20_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_20_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_20_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_21_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_21_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_21_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_21_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_22_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_22_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_22_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_22_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-09-30_23_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-09-30_23_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-09-30_23_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-09-30_23_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-10-01_00_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-10-01_00_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-10-01_00_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-10-01_00_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-10-01_01_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-10-01_01_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-10-01_01_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-10-01_01_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-10-01_02_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-10-01_02_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-10-01_02_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-10-01_02_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-10-01_03_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-10-01_03_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-10-01_03_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-10-01_03_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-10-01_04_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-10-01_04_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-10-01_04_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
